trade_id,direction,is_trend,entry_time,exit_time,entry_price,exit_price,size_btc,lots,gross_pnl,net_pnl,points_captured,exit_reason,trail_stage_at_exit,bars_held,entry_fee,entry_gst,exit_fee,exit_gst,funding_paid
620,SHORT,True,2025-08-01 18:00:00+00:00,2025-08-01 19:37:30+00:00,114408.308025,113797.74919853022,0.1,100,61.055882646978716,51.6201655924184,610.5588264697872,Trail_SL_Stage2,2,0,5.72041540125,1.029674772225,2.2759549839706046,0.4096718971147088,0.0
621,SHORT,True,2025-08-01 22:30:00+00:00,2025-08-01 23:19:30+00:00,113437.41512399999,113560.71,0.1,100,-12.32948760000145,-21.702327848317452,-123.29487600001448,Trail_SL_Stage1,1,0,5.6718707562,1.020936736116,2.2712142000000006,0.4088185560000001,0.0
622,SHORT,True,2025-08-02 06:00:00+00:00,2025-08-02 06:52:30+00:00,113969.42191800001,113733.43494265036,0.1,100,23.598697534964597,14.190392577156048,235.98697534964595,Trail_SL_Stage1,1,0,5.6984710959000004,1.025724797262,2.2746686988530076,0.40944036579354137,0.0
623,SHORT,True,2025-08-02 08:30:00+00:00,2025-08-02 10:03:00+00:00,113865.672294,113697.90614530195,0.1,100,16.776614869805055,7.375269619429927,167.76614869805053,Trail_SL_Stage1,1,0,5.693283614700001,1.0247910506460003,2.2739581229060395,0.4093124621230871,0.0
624,SHORT,True,2025-08-02 12:30:00+00:00,2025-08-02 13:51:00+00:00,113703.258537,113526.7,0.1,100,17.655853700000446,8.268131326317445,176.55853700000443,Trail_SL_Stage2,2,0,5.68516292685,1.023329326833,2.270534,0.40869612,0.0
625,SHORT,True,2025-08-02 14:30:00+00:00,2025-08-02 16:21:00+00:00,113251.10375699999,113000.25,0.1,100,25.085375699998988,16.86926571590599,250.85375699998986,Trail_SL_Stage2,2,0,5.66255518785,1.019259933813,2.2600050000000005,0.4068009000000001,-1.13251103757
626,SHORT,True,2025-08-02 17:30:00+00:00,2025-08-02 18:09:00+00:00,113348.404026,112920.25,0.1,100,42.81540260000038,33.462928862466384,428.1540260000038,Trail_SL_Stage2,2,0,5.667420201300001,1.0201356362340002,2.258405,0.4065129,0.0
627,SHORT,True,2025-08-02 18:30:00+00:00,2025-08-02 19:19:30+00:00,112374.69140699999,112730.26,0.1,100,-35.55685930000036,-44.84740022901336,-355.5685930000036,Trail_SL_Stage1,1,0,5.61873457035,1.011372222663,2.2546052,0.405828936,0.0
628,SHORT,True,2025-08-02 23:00:00+00:00,2025-08-02 23:49:30+00:00,112850.603811,112766.29,0.1,100,8.4313811,-0.8880889688490026,84.31381099999999,Trail_SL_Stage1,1,0,5.6425301905500005,1.015655434299,2.2553258000000005,0.4059586440000001,0.0
629,SHORT,True,2025-08-05 07:30:00+00:00,2025-08-05 08:19:30+00:00,114202.06865100001,114382.89,0.1,100,-18.082134899999073,-26.377472467898073,-180.82134899999073,Trail_SL_Stage1,1,0,5.71010343255,1.027818617859,2.2876578000000003,0.41177840400000004,-1.1420206865100002
630,SHORT,True,2025-08-05 14:00:00+00:00,2025-08-05 17:22:30+00:00,114369.06195,113454.65033103857,0.1,100,91.44116189614289,83.15954811278037,914.4116189614288,Trail_SL_Stage3,3,0,5.718453097500001,1.02932155755,2.2690930066207717,0.4084367411917389,-1.1436906195000003
631,SHORT,True,2025-08-06 08:30:00+00:00,2025-08-06 12:34:30+00:00,114057.703089,114166.92985972976,0.1,100,-10.922677072975786,-20.34642109991641,-109.22677072975785,SL,0,0,5.7028851544500005,1.026519327801,2.2833385971945956,0.4110009474950272,0.0
632,LONG,True,2025-08-07 13:30:00+00:00,2025-08-07 14:18:00+00:00,116411.890025,116296.93626906273,0.1,100,-11.495375593726932,-21.108284801151814,-114.9537559372693,Trail_SL_Stage1,1,0,5.82059450125,1.0477070102250001,2.325938725381255,0.41866897056862584,0.0
633,LONG,True,2025-08-07 19:30:00+00:00,2025-08-07 20:21:00+00:00,116707.909624,117266.95,0.1,100,55.90403759999899,46.25077091218299,559.0403759999899,Trail_SL_Stage2,2,0,5.835395481200001,1.0503711866160002,2.345339,0.42216102,0.0
634,LONG,True,2025-08-07 22:30:00+00:00,2025-08-08 00:18:00+00:00,117506.759501,116971.93911295675,0.1,100,-53.48203880432411,-64.35054297295889,-534.8203880432411,Max_SL,0,0,5.87533797505,1.057560835509,2.339438782259135,0.4210989808066443,1.17506759501
635,LONG,True,2025-08-11 04:30:00+00:00,2025-08-11 05:22:30+00:00,121720.96087899999,121868.2744253788,0.1,100,14.731354637880578,4.673726669580638,147.31354637880577,Trail_SL_Stage1,1,0,6.08604804395,1.095488647911,2.4373654885075764,0.43872578793136374,0.0
636,LONG,True,2025-08-12 15:30:00+00:00,2025-08-12 16:19:30+00:00,119781.26692899999,119593.44,0.1,100,-18.782692899998803,-29.8700055020998,-187.826928999988,Trail_SL_Stage1,1,0,5.98906334645,1.078031402361,2.3918688,0.430536384,1.19781266929
637,LONG,True,2025-08-12 20:30:00+00:00,2025-08-12 21:19:30+00:00,119830.52185399999,119841.65,0.1,100,1.1128146000002743,-8.785449129385727,11.128146000002744,Trail_SL_Stage1,1,0,5.9915260927,1.078474696686,2.3968330000000004,0.43142994000000007,0.0
638,LONG,True,2025-08-13 13:00:00+00:00,2025-08-13 14:24:00+00:00,120285.997397,121536.72748158111,0.1,100,125.07300845811115,115.10786784312283,1250.7300845811114,Trail_SL_Stage3,3,0,6.01429986985,1.082573976573,2.430734549631622,0.437532218933692,0.0
639,LONG,True,2025-08-13 19:00:00+00:00,2025-08-13 21:19:30+00:00,121651.603944,122666.07,0.1,100,101.44660560000048,91.37424171530448,1014.4660560000048,Trail_SL_Stage3,3,0,6.082580197200001,1.0948644354960002,2.4533214000000005,0.44159785200000007,0.0
640,LONG,True,2025-08-14 00:00:00+00:00,2025-08-14 00:49:30+00:00,123319.020669,123489.59,0.1,100,17.056933099999153,6.86675655652815,170.5693309999915,Trail_SL_Stage2,2,0,6.165951033450001,1.109871186021,2.4697918000000003,0.444562524,0.0
641,SHORT,True,2025-08-14 16:00:00+00:00,2025-08-14 16:52:30+00:00,118245.184299,117970.06231979653,0.1,100,27.512197920346807,17.75163857595861,275.1219792034681,Trail_SL_Stage1,1,0,5.912259214950001,1.0642066586910002,2.359401246395931,0.4246922243512675,0.0
642,SHORT,True,2025-08-15 15:00:00+00:00,2025-08-15 15:51:00+00:00,117388.010025,117405.3,0.1,100,-1.7289975000006963,-11.425655171475698,-17.28997500000696,Trail_SL_Stage1,1,0,5.86940050125,1.0564920902250001,2.348106,0.42265907999999996,0.0
643,SHORT,True,2025-08-17 16:30:00+00:00,2025-08-17 17:33:00+00:00,118059.862833,117811.67513235213,0.1,100,24.818770064787532,15.072882624517021,248.18770064787532,Trail_SL_Stage2,2,0,5.9029931416500006,1.062538765497,2.3562335026470427,0.4241220304764677,0.0
644,SHORT,True,2025-08-17 18:30:00+00:00,2025-08-17 19:21:00+00:00,117794.469375,117749.37,0.1,100,4.509937500000524,-5.218821325124478,45.09937500000524,Trail_SL_Stage1,1,0,5.889723468750001,1.060150224375,2.3549874,0.423897732,0.0
645,SHORT,True,2025-08-18 00:00:00+00:00,2025-08-18 00:52:30+00:00,117393.019524,117334.07762284356,0.1,100,5.894190115644597,-3.8010822681705134,58.941901156445965,Trail_SL_Stage1,1,0,5.869650976200001,1.056537175716,2.346681552456871,0.4224026794422368,0.0
646,SHORT,True,2025-08-18 13:30:00+00:00,2025-08-18 14:18:00+00:00,115646.414202,115391.44146146649,0.1,100,25.497274053351433,15.950897596942823,254.9727405335143,Trail_SL_Stage2,2,0,5.7823207101000005,1.040817727818,2.30782882922933,0.41540918926127934,0.0
647,SHORT,True,2025-08-19 03:30:00+00:00,2025-08-19 04:22:30+00:00,115360.072839,115003.47331024606,0.1,100,35.65995287539408,26.139626607771277,356.59952875394083,Trail_SL_Stage2,2,0,5.76800364195,1.038240655551,2.3000694662049215,0.4140125039168859,0.0
648,SHORT,True,2025-08-19 07:00:00+00:00,2025-08-19 07:51:00+00:00,115008.238026,115000.25,0.1,100,0.7988026000006357,-8.700689343533364,7.988026000006357,Trail_SL_Stage1,1,0,5.750411901300001,1.035074142234,2.3000050000000005,0.41400090000000006,0.0
649,SHORT,True,2025-08-19 13:30:00+00:00,2025-08-19 14:10:30+00:00,115735.62528,115379.07,0.1,100,35.6555279999986,26.104180056478597,356.55527999998594,Trail_SL_Stage1,1,0,5.786781264,1.04162062752,2.3075814,0.415364652,0.0
650,SHORT,True,2025-08-19 14:30:00+00:00,2025-08-19 15:21:00+00:00,114127.48611,114177.83,0.1,100,-5.034389000000374,-14.462507468490374,-50.34389000000374,Trail_SL_Stage1,1,0,5.706374305500001,1.0271473749900002,2.2835566000000003,0.41104018800000003,0.0
651,SHORT,True,2025-08-19 16:30:00+00:00,2025-08-19 17:22:30+00:00,113634.555408,113474.96547791755,0.1,100,15.958993008245308,6.576545053894453,159.58993008245307,Trail_SL_Stage1,1,0,5.681727770400001,1.0227109986720002,2.269499309558351,0.4085098757205032,0.0
652,SHORT,True,2025-08-19 18:30:00+00:00,2025-08-19 19:19:30+00:00,113240.904777,113430.39,0.1,100,-18.948522299999606,-28.306692885842608,-189.48522299999604,Trail_SL_Stage1,1,0,5.662045238850001,1.0191681429930002,2.2686078000000003,0.408349404,0.0
653,SHORT,True,2025-08-19 22:00:00+00:00,2025-08-19 23:03:00+00:00,113407.508115,113187.1737431831,0.1,100,22.033437181690534,12.671176902566412,220.33437181690533,Trail_SL_Stage1,1,0,5.670375405750001,1.020667573035,2.263743474863662,0.40747382547545913,0.0
654,SHORT,True,2025-08-20 15:30:00+00:00,2025-08-20 16:18:00+00:00,114288.32002500001,114128.34341940984,0.1,100,15.997660559017095,7.704103973094021,159.97660559017095,Trail_SL_Stage2,2,0,5.714416001250001,1.0285948802250002,2.282566868388197,0.41086203630987544,-1.1428832002500002
655,LONG,True,2025-08-23 23:30:00+00:00,2025-08-24 00:54:00+00:00,115285.067354,115353.8555812984,0.1,100,6.878822729839886,-3.798197909304756,68.78822729839885,Trail_SL_Stage1,1,0,5.7642533677,1.037565606186,2.3070771116259685,0.4152738800926743,1.1528506735400001
656,LONG,True,2025-08-24 01:30:00+00:00,2025-08-24 02:28:30+00:00,115304.519299,115519.71,0.1,100,21.519070099999954,11.989838305358955,215.19070099999954,Trail_SL_Stage2,2,0,5.765225964950001,1.0377406736910002,2.3103942,0.415870956,0.0
657,SHORT,True,2025-08-25 05:30:00+00:00,2025-08-25 07:01:30+00:00,112526.886186,111978.82324901545,0.1,100,54.80629369845556,45.5245071848048,548.0629369845556,Trail_SL_Stage2,2,0,5.6263443093,1.012741975674,2.2395764649803094,0.4031237636964557,0.0
658,SHORT,True,2025-08-25 07:30:00+00:00,2025-08-25 08:19:30+00:00,111891.219759,111787.03,0.1,100,10.418975900000078,2.298132223809077,104.18975900000078,Trail_SL_Stage2,2,0,5.5945609879500005,1.007020977831,2.2357406,0.40243330800000005,-1.1189121975900003
659,SHORT,True,2025-08-25 10:00:00+00:00,2025-08-25 10:42:00+00:00,111788.57002500001,111329.63777040868,0.1,100,45.893225459133106,36.670320376276464,458.932254591331,Trail_SL_Stage1,1,0,5.5894285012500005,1.0060971302250001,2.226592755408174,0.4007866959734713,0.0
660,SHORT,True,2025-08-25 19:30:00+00:00,2025-08-25 20:09:00+00:00,111949.54392600001,111092.79,0.1,100,85.67539260000194,76.44857966436794,856.7539260000194,Trail_SL_Stage2,2,0,5.597477196300002,1.0075458953340002,2.2218558,0.399934044,0.0
661,SHORT,True,2025-08-25 20:30:00+00:00,2025-08-25 21:10:30+00:00,110507.708124,109900.25,0.1,100,60.74581239999971,51.632211720683706,607.458123999997,Trail_SL_Stage1,1,0,5.5253854062,0.9945693731159999,2.198005,0.3956409,0.0
662,SHORT,True,2025-08-26 00:00:00+00:00,2025-08-26 01:21:00+00:00,110100.718827,109816.61,0.1,100,28.410882700000368,19.323268293207366,284.10882700000366,Trail_SL_Stage2,2,0,5.505035941350001,0.9909064694430001,2.1963322,0.395339796,0.0
663,SHORT,True,2025-08-26 11:00:00+00:00,2025-08-26 11:49:30+00:00,110205.24837300001,109876.78,0.1,100,32.84683730000106,23.75163563799406,328.4683730000106,Trail_SL_Stage2,2,0,5.510262418650001,0.9918472353570001,2.1975356,0.395556408,0.0
664,SHORT,True,2025-08-26 15:30:00+00:00,2025-08-26 16:49:30+00:00,110063.942505,110154.09,0.1,100,-9.014749499999743,-17.007519206744746,-90.14749499999743,Trail_SL_Stage1,1,0,5.503197125250001,0.990575482545,2.2030818,0.396554724,-1.1006394250500002
665,LONG,True,2025-08-28 04:30:00+00:00,2025-08-28 05:24:00+00:00,112315.270404,112831.47173470292,0.1,100,51.62013307029265,42.330709383517664,516.2013307029265,Trail_SL_Stage2,2,0,5.6157635202,1.010837433636,2.2566294346940587,0.40619329824493056,0.0
666,LONG,True,2025-08-28 06:30:00+00:00,2025-08-28 07:21:00+00:00,113010.469917,113120.39,0.1,100,10.992008300000453,1.654749370897452,109.92008300000452,Trail_SL_Stage1,1,0,5.650523495850001,1.017094229253,2.2624078,0.407233404,0.0
667,LONG,True,2025-08-28 12:30:00+00:00,2025-08-28 13:21:00+00:00,112856.994571,113029.75,0.1,100,17.27554289999971,7.94947812031071,172.7554289999971,Trail_SL_Stage2,2,0,5.642849728550001,1.0157129511390002,2.2605950000000004,0.4069071,0.0
668,SHORT,True,2025-08-29 07:30:00+00:00,2025-08-29 09:21:00+00:00,110129.86591200001,109820.25,0.1,100,30.96159120000084,22.973469870312837,309.6159120000084,Trail_SL_Stage2,2,0,5.506493295600001,0.9911687932080002,2.1964050000000004,0.39535290000000006,-1.1012986591200002
669,SHORT,True,2025-08-29 13:30:00+00:00,2025-08-29 14:07:30+00:00,110492.069688,109497.55098060763,0.1,100,99.45187073923735,90.348696424503,994.5187073923735,Trail_SL_Stage3,3,0,5.524603484400001,0.9944286271920001,2.1899510196121525,0.39419118353018745,0.0
670,SHORT,True,2025-08-29 20:00:00+00:00,2025-08-29 21:24:00+00:00,108200.938824,107936.76871192592,0.1,100,26.417011207407633,17.48584807519018,264.1701120740763,Trail_SL_Stage1,1,0,5.4100469412,0.973808449416,2.1587353742385185,0.3885723673629333,0.0
671,SHORT,True,2025-08-30 01:30:00+00:00,2025-08-30 02:18:00+00:00,108024.936426,107792.43168289425,0.1,100,23.250474310574646,14.333101673724341,232.50474310574646,Trail_SL_Stage2,2,0,5.4012468213,0.972224427834,2.155848633657885,0.38805275405841927,0.0
672,SHORT,True,2025-08-31 23:30:00+00:00,2025-09-01 00:28:30+00:00,108376.87122900001,107823.96,0.1,100,55.29112290000049,47.436010753779485,552.9112290000048,Trail_SL_Stage3,3,0,5.418843561450001,0.9753918410610002,2.1564792,0.388166256,-1.0837687122900004
673,LONG,True,2025-09-02 08:30:00+00:00,2025-09-02 09:19:30+00:00,110318.220719,110270.9,0.1,100,-4.732071900001029,-13.843240162422031,-47.320719000010286,Trail_SL_Stage1,1,0,5.515911035950001,0.9928639864710002,2.2054180000000003,0.39697524000000006,0.0
674,LONG,True,2025-09-02 13:30:00+00:00,2025-09-02 14:09:00+00:00,109376.966603,110780.36,0.1,100,140.33933970000072,131.27168217442372,1403.393397000007,Trail_SL_Stage3,3,0,5.46884833015,0.984392699427,2.2156072,0.398809296,0.0
675,SHORT,True,2025-09-04 14:00:00+00:00,2025-09-04 14:39:00+00:00,110452.69362600001,110220.24,0.1,100,23.245362600000227,14.127456012066226,232.45362600000226,Trail_SL_Stage1,1,0,5.522634681300001,0.9940742426340002,2.2044048000000003,0.396792864,0.0
676,SHORT,True,2025-09-04 15:00:00+00:00,2025-09-04 15:42:00+00:00,109830.775824,109603.59313706437,0.1,100,22.718268693563004,13.651608121912282,227.18268693563004,Trail_SL_Stage1,1,0,5.491538791200001,0.9884769824160001,2.1920718627412876,0.39457293529343174,0.0
677,LONG,True,2025-09-05 02:00:00+00:00,2025-09-05 03:01:30+00:00,111132.87217599999,111335.26093513414,0.1,100,20.238875913414816,11.05452429696165,202.38875913414813,Trail_SL_Stage1,1,0,5.5566436088,1.000195849584,2.226705218702683,0.40080693936648293,0.0
678,LONG,True,2025-09-05 04:30:00+00:00,2025-09-05 07:30:00+00:00,111269.36582400001,112708.3,0.1,100,143.89341759999954,134.66860913638354,1438.9341759999952,Trail_SL_Stage4,4,0,5.563468291200001,1.0014242924160002,2.2541660000000006,0.40574988000000006,0.0
679,LONG,True,2025-09-05 12:30:00+00:00,2025-09-05 13:19:30+00:00,112622.781152,112870.53,0.1,100,24.774884800000294,15.466396204032293,247.7488480000029,Trail_SL_Stage2,2,0,5.6311390576,1.013605030368,2.2574106,0.40633390799999997,0.0
680,LONG,True,2025-09-07 11:30:00+00:00,2025-09-07 14:21:00+00:00,111280.106898,111059.32,0.1,100,-22.078689799999122,-31.265216058981125,-220.7868979999912,SL,0,0,5.564005344900001,1.001520962082,2.2211864,0.399813552,0.0
681,LONG,True,2025-09-08 09:30:00+00:00,2025-09-08 10:10:30+00:00,111854.404322,111920.64,0.1,100,6.623567799999728,-2.617169158998273,66.23567799999728,Trail_SL_Stage1,1,0,5.592720216100001,1.0066896388980002,2.2384128000000003,0.40291430400000006,0.0
682,LONG,True,2025-09-08 13:00:00+00:00,2025-09-08 13:49:30+00:00,112045.953475,111877.39,0.1,100,-16.856347500000265,-26.107365159025264,-168.56347500000265,Trail_SL_Stage1,1,0,5.602297673750001,1.0084135812750001,2.2375478,0.402758604,0.0
683,LONG,True,2025-09-08 14:30:00+00:00,2025-09-08 15:51:00+00:00,112261.245002,112526.36,0.1,100,26.511499800000458,17.232464248882458,265.11499800000456,Trail_SL_Stage2,2,0,5.6130622501,1.010351205018,2.2505272,0.405094896,0.0
684,LONG,True,2025-09-09 04:00:00+00:00,2025-09-09 05:22:30+00:00,111719.430826,111876.16672962799,0.1,100,15.673590362799587,6.441866409246366,156.73590362799587,Trail_SL_Stage1,1,0,5.5859715413,1.005474877434,2.2375233345925603,0.4027542002266608,0.0
685,LONG,True,2025-09-09 06:00:00+00:00,2025-09-09 07:04:30+00:00,112211.48002599999,112996.67328290625,0.1,100,78.51932569062629,69.2321268796157,785.1932569062628,Trail_SL_Stage3,3,0,5.6105740013,1.009903320234,2.2599334656581256,0.4067880238184626,0.0
686,SHORT,True,2025-09-09 20:00:00+00:00,2025-09-09 21:12:00+00:00,111290.149872,111686.33405505022,0.1,100,-39.61841830502235,-48.82033463116954,-396.1841830502235,SL,0,0,5.5645074936,1.0016113488479998,2.233726681101005,0.40207080259818084,0.0
687,LONG,True,2025-09-10 12:00:00+00:00,2025-09-10 13:33:00+00:00,112311.480025,113566.840916371,0.1,100,125.5360891371005,116.22953436999914,1255.360891371005,Trail_SL_Stage4,4,0,5.61557400125,1.010803320225,2.2713368183274203,0.4088406272989356,0.0
688,LONG,True,2025-09-11 03:30:00+00:00,2025-09-11 04:19:30+00:00,114132.692128,114138.98,0.1,100,0.6287872000000789,-8.798721563551922,6.287872000000789,Trail_SL_Stage1,1,0,5.7066346064,1.027194229152,2.2827796000000005,0.4109003280000001,0.0
689,LONG,True,2025-09-11 05:30:00+00:00,2025-09-11 07:18:00+00:00,114129.131772,114022.85173698582,0.1,100,-10.628003501417698,-20.052561576958563,-106.28003501417697,Trail_SL_Stage1,1,0,5.7064565886,1.027162185948,2.2804570347397166,0.410482266253149,0.0
690,LONG,True,2025-09-11 12:00:00+00:00,2025-09-11 12:48:00+00:00,114011.64002400001,113668.58625075857,0.1,100,-34.30537732414378,-43.71464272107768,-343.05377324143774,Trail_SL_Stage2,2,0,5.700582001200001,1.026104760216,2.273371725015172,0.40920691050273095,0.0
691,LONG,True,2025-09-12 19:30:00+00:00,2025-09-12 20:19:30+00:00,116536.782513,115973.75,0.1,100,-56.30325129999983,-65.91590196826684,-563.0325129999983,Max_SL,0,0,5.82683912565,1.048831042617,2.319475,0.41750550000000003,0.0
692,LONG,True,2025-09-16 19:30:00+00:00,2025-09-16 21:22:30+00:00,116500.528888,116590.47543559755,0.1,100,8.994654759754486,-0.6304116649176184,89.94654759754485,Trail_SL_Stage1,1,0,5.825026444400001,1.048504759992,2.331809508711951,0.4197257115681512,0.0
693,LONG,True,2025-09-17 05:00:00+00:00,2025-09-17 06:22:30+00:00,116325.381375,117009.80106914301,0.1,100,68.44196941430128,58.81734060794451,684.4196941430127,Trail_SL_Stage3,3,0,5.81626906875,1.0469284323749999,2.3401960213828605,0.4212352838489149,0.0
694,LONG,True,2025-09-17 06:30:00+00:00,2025-09-17 08:21:00+00:00,117063.85521499999,116905.29,0.1,100,-15.85652149999951,-26.69289235383451,-158.56521499999508,SL,0,0,5.853192760750001,1.0535746969350002,2.3381058,0.420859044,1.17063855215
695,LONG,True,2025-09-18 14:00:00+00:00,2025-09-18 14:55:30+00:00,117444.033229,117627.85156828446,0.1,100,18.38183392844658,8.676618670924066,183.81833928446576,Trail_SL_Stage1,1,0,5.87220166145,1.056996299061,2.352557031365689,0.423460265645824,0.0
696,LONG,True,2025-09-18 16:00:00+00:00,2025-09-18 18:31:30+00:00,117595.56838099999,117790.5351781243,0.1,100,19.496679712430343,9.77868454774761,194.9667971243034,Trail_SL_Stage1,1,0,5.87977841905,1.0583601154289999,2.355810703562486,0.42404592664124746,0.0
697,SHORT,True,2025-09-19 12:00:00+00:00,2025-09-19 13:22:30+00:00,116382.830553,116326.64181240516,0.1,100,5.618874059485098,-3.9930216899146664,56.18874059485097,Trail_SL_Stage1,1,0,5.819141527650001,1.0474454749770001,2.3265328362481035,0.4187759105246586,0.0
698,SHORT,True,2025-09-19 14:30:00+00:00,2025-09-19 15:30:00+00:00,116253.42349500001,115800.25,0.1,100,45.317349500001,35.725511613796,453.17349500001,Trail_SL_Stage3,3,0,5.812671174750001,1.0462808114550002,2.3160050000000005,0.41688090000000005,0.0
699,SHORT,True,2025-09-22 00:00:00+00:00,2025-09-22 01:00:00+00:00,115220.516796,114407.53,0.1,100,81.29867959999974,71.80065140103574,812.9867959999974,Trail_SL_Stage4,4,0,5.7610258398,1.036984651164,2.2881506000000003,0.41186710800000004,0.0
700,SHORT,True,2025-09-22 19:30:00+00:00,2025-09-22 20:24:00+00:00,112437.825093,112292.53609619576,0.1,100,14.528899680424367,5.244964148067146,145.28899680424365,Trail_SL_Stage1,1,0,5.62189125465,1.011940425837,2.245850721923915,0.40425312994630475,0.0
701,SHORT,True,2025-09-23 01:30:00+00:00,2025-09-23 02:09:00+00:00,112482.62061299999,112487.63,0.1,100,-0.5009387000012794,-9.792121384168281,-5.009387000012794,Trail_SL_Stage1,1,0,5.62413103065,1.012343585517,2.2497526000000003,0.40495546800000004,0.0
702,SHORT,True,2025-09-23 02:30:00+00:00,2025-09-23 03:21:00+00:00,112008.668013,112405.17,0.1,100,-39.650198699999606,-48.911472124766604,-396.501986999996,Trail_SL_Stage1,1,0,5.60043340065,1.0080780121169999,2.2481034,0.40465861200000003,0.0
703,SHORT,True,2025-09-24 02:00:00+00:00,2025-09-24 03:01:30+00:00,112439.7549,112126.97449054239,0.1,100,31.278040945761315,21.997898808684514,312.78040945761313,Trail_SL_Stage2,2,0,5.621987745,1.0119577941,2.242539489810848,0.4036571081659526,0.0
704,SHORT,True,2025-09-24 03:30:00+00:00,2025-09-24 04:18:00+00:00,111773.83149899999,111860.79463650174,0.1,100,-8.696313750174886,-17.930884562037328,-86.96313750174886,Trail_SL_Stage2,2,0,5.58869157495,1.005964483491,2.2372158927300347,0.40269886069140626,0.0
705,SHORT,True,2025-09-25 09:30:00+00:00,2025-09-25 10:21:00+00:00,112068.30204899999,111854.37,0.1,100,21.393204899999546,12.141411947108546,213.93204899999546,Trail_SL_Stage1,1,0,5.60341510245,1.008614718441,2.2370874,0.402675732,0.0
706,SHORT,True,2025-09-25 12:00:00+00:00,2025-09-25 13:19:30+00:00,111336.605226,111688.3,0.1,100,-35.169477400000325,-44.37418098833433,-351.69477400000324,Trail_SL_Stage1,1,0,5.566830261300001,1.002029447034,2.2337660000000006,0.4020778800000001,0.0
707,SHORT,True,2025-09-25 23:30:00+00:00,2025-09-26 00:21:00+00:00,109436.145291,109394.0,0.1,100,4.214529099999345,-3.7295404192596555,42.14529099999345,Trail_SL_Stage1,1,0,5.47180726455,0.9849253076189999,2.1878800000000003,0.3938184,-1.09436145291
708,SHORT,True,2025-09-26 07:00:00+00:00,2025-09-26 07:51:00+00:00,109348.814025,109347.84,0.1,100,0.09740250000031665,-8.934786551474684,0.9740250000031665,Trail_SL_Stage1,1,0,5.467440701250001,0.9841393262250001,2.1869568,0.393652224,0.0
709,SHORT,True,2025-09-26 10:00:00+00:00,2025-09-26 11:51:00+00:00,109557.513153,109200.25,0.1,100,35.726315300000714,26.685296123973714,357.26315300000715,Trail_SL_Stage2,2,0,5.477875657650001,0.9860176183770002,2.1840050000000004,0.39312090000000005,0.0
710,SHORT,True,2025-09-26 14:30:00+00:00,2025-09-26 15:40:30+00:00,109072.29168,109358.75,0.1,100,-28.64583200000052,-37.66196370912052,-286.4583200000052,SL,0,0,5.453614584,0.98165062512,2.1871750000000003,0.3936915,0.0
711,SHORT,False,2025-09-28 16:00:00+00:00,2025-09-28 17:06:00+00:00,110026.666233,110319.81548138171,0.1,100,-29.314924838171283,-38.41004579127889,-293.1492483817128,Max_SL,0,0,5.50133331165,0.990239996097,2.2063963096276344,0.3971513357329742,0.0
712,LONG,True,2025-09-28 20:00:00+00:00,2025-09-28 21:03:00+00:00,110348.893786,110828.53500949002,0.1,100,47.964122349002,38.83798418940403,479.6412234900199,Trail_SL_Stage3,3,0,5.5174446893,0.993140044074,2.2165707001898007,0.3989827260341641,0.0
713,LONG,True,2025-09-29 07:30:00+00:00,2025-09-29 08:52:30+00:00,111619.26081,112099.49,0.1,100,48.022918999999824,37.67564204010982,480.2291899999982,Trail_SL_Stage3,3,0,5.580963040500001,1.0045733472900003,2.2419898000000003,0.40355816400000005,1.1161926081000002
714,LONG,True,2025-09-29 12:00:00+00:00,2025-09-29 12:48:00+00:00,112111.460025,112019.01197259003,0.1,100,-9.244805240996357,-18.503030065024483,-92.44805240996357,Trail_SL_Stage2,2,0,5.60557300125,1.009003140225,2.2403802394518006,0.4032684431013241,0.0
715,LONG,True,2025-09-29 19:30:00+00:00,2025-09-29 21:21:00+00:00,114016.190479,114139.75,0.1,100,12.355952100000287,2.9352987617392863,123.55952100000286,Trail_SL_Stage1,1,0,5.70080952395,1.026145714311,2.282795,0.4109031,0.0
716,LONG,True,2025-09-30 00:30:00+00:00,2025-09-30 01:10:30+00:00,114182.367095,114339.83,0.1,100,15.746290500000761,6.3111108533957605,157.4629050000076,Trail_SL_Stage1,1,0,5.70911835475,1.027641303855,2.2867966,0.41162338800000003,0.0
717,LONG,True,2025-09-30 19:00:00+00:00,2025-09-30 20:09:00+00:00,113726.17148,114109.84,0.1,100,38.3668519999992,28.964015658679198,383.668519999992,Trail_SL_Stage2,2,0,5.686308574000001,1.0235355433200002,2.2821968000000004,0.4107954240000001,0.0
718,LONG,True,2025-10-01 01:00:00+00:00,2025-10-01 02:22:30+00:00,114251.20397799999,114427.00765723117,0.1,100,17.580367923117592,8.139069507704939,175.80367923117592,Trail_SL_Stage1,1,0,5.712560198899999,1.0282608358019998,2.2885401531446234,0.4119372275660322,0.0
719,LONG,True,2025-10-01 08:00:00+00:00,2025-10-01 09:01:30+00:00,114550.723927,116080.38213485733,0.1,100,152.96582078573266,143.46783105565703,1529.6582078573265,Trail_SL_Stage4,4,0,5.72753619635,1.030956515343,2.321607642697147,0.4178893756854864,0.0
