timestamp,capital,realized_capital
2026-05-02 15:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 16:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 16:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 17:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 17:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 18:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 18:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 19:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 19:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 20:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 20:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 21:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 21:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 22:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 22:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 23:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 23:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 00:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 00:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 01:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 01:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 02:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 02:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 03:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 03:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 04:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 04:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 05:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 05:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 06:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 06:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 07:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 07:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 08:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 08:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 09:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 09:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 10:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 10:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 11:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 11:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 12:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 12:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 13:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 13:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 14:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 14:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 15:00:00+00:00,64182.03110360331,64182.03110360331
